ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type
2024-06-03 09:00:12,290.0,74,290.0,3,291.0,45,1
2024-06-03 09:00:12,290.0,5,289.5,5,290.0,4,2
2024-06-03 09:00:14,290.0,1,289.5,5,290.0,34,1
2024-06-03 09:00:18,290.0,1,289.5,5,290.0,35,1
2024-06-03 09:00:21,289.5,1,289.5,5,290.0,35,2
2024-06-03 09:00:23,290.0,2,289.5,5,290.0,33,1
2024-06-03 09:00:25,289.5,1,289.5,5,290.0,33,2
2024-06-03 09:00:28,290.0,20,289.5,7,290.0,13,1
2024-06-03 09:00:28,290.0,9,289.5,7,290.0,4,1
2024-06-03 09:00:28,290.0,4,289.5,7,291.0,6,1
2024-06-03 09:00:37,291.0,1,290.5,3,291.0,5,1
2024-06-03 09:00:39,291.0,1,290.5,3,291.0,5,1
2024-06-03 09:00:41,291.0,5,290.5,3,291.5,14,1
2024-06-03 09:00:44,290.5,1,290.5,4,291.0,2,2
2024-06-03 09:00:47,291.0,1,290.5,10,291.0,3,1
2024-06-03 09:00:47,291.0,1,290.5,12,291.0,2,1
2024-06-03 09:00:49,291.0,3,291.0,2,291.5,14,1
2024-06-03 09:00:49,291.0,2,290.5,12,291.5,14,2
2024-06-03 09:00:49,291.0,1,291.0,1,291.5,14,2
2024-06-03 09:00:53,290.5,13,290.0,20,291.0,5,2
2024-06-03 09:00:53,291.0,4,290.0,20,291.0,1,1
2024-06-03 09:00:54,290.5,1,290.0,20,291.0,5,2
2024-06-03 09:00:54,290.0,21,289.5,5,291.0,6,2
2024-06-03 09:00:54,290.0,1,289.5,4,290.0,5,1
2024-06-03 09:00:57,289.5,3,289.0,14,290.0,4,2
2024-06-03 09:00:58,290.0,1,289.0,14,290.0,3,1
2024-06-03 09:01:01,290.0,3,290.0,2,290.5,11,1
2024-06-03 09:01:01,290.0,2,289.0,14,290.0,2,2
2024-06-03 09:01:03,289.5,5,289.0,14,290.0,25,2
2024-06-03 09:01:03,289.0,1,289.0,13,289.5,2,2
2024-06-03 09:01:03,289.5,2,289.0,14,290.0,29,1
2024-06-03 09:01:03,290.0,1,289.0,14,290.0,29,1
2024-06-03 09:01:04,290.0,1,289.0,14,290.0,28,1
2024-06-03 09:01:04,289.5,2,289.5,1,290.0,28,2
2024-06-03 09:01:04,289.5,1,289.0,14,290.0,31,2
2024-06-03 09:01:04,289.5,1,289.0,13,289.5,1,1
2024-06-03 09:01:09,289.5,1,289.0,14,289.5,3,1
2024-06-03 09:01:16,289.5,1,289.0,17,289.5,12,1
2024-06-03 09:01:16,289.5,1,289.0,17,289.5,10,1
2024-06-03 09:01:16,289.0,1,289.0,16,289.5,10,2
2024-06-03 09:01:17,289.5,1,289.0,16,289.5,10,1
2024-06-03 09:01:20,289.5,1,289.0,17,289.5,11,1
2024-06-03 09:01:21,289.5,1,289.0,16,289.5,10,1
2024-06-03 09:01:22,289.0,1,289.0,20,289.5,9,2
2024-06-03 09:01:27,289.5,1,289.0,22,289.5,9,1
2024-06-03 09:01:30,289.5,1,289.0,17,289.5,8,1
2024-06-03 09:01:33,289.5,1,289.0,16,289.5,11,1
2024-06-03 09:01:34,289.0,16,288.5,13,289.5,16,2
2024-06-03 09:01:34,288.5,13,288.5,13,289.5,16,2
2024-06-03 09:01:34,288.0,7,287.5,5,288.5,6,2
2024-06-03 09:01:34,287.5,5,287.0,40,288.5,15,2
2024-06-03 09:01:34,287.0,1,287.0,38,288.0,15,2
2024-06-03 09:01:34,287.0,2,287.0,36,287.5,3,2
2024-06-03 09:01:34,287.0,26,287.0,38,288.0,15,2
2024-06-03 09:01:34,287.0,10,286.0,7,287.5,3,2
2024-06-03 09:01:36,287.0,2,286.0,9,287.0,13,1
2024-06-03 09:01:40,287.0,1,286.0,8,287.0,17,1
2024-06-03 09:01:41,286.5,1,286.0,9,287.0,16,2
2024-06-03 09:01:46,286.5,3,286.5,9,287.0,17,2
2024-06-03 09:01:49,286.5,1,286.5,8,287.0,17,2
2024-06-03 09:01:51,286.5,2,286.5,4,287.0,17,2
2024-06-03 09:01:51,286.5,1,286.5,3,287.0,17,2
2024-06-03 09:01:52,287.0,1,286.5,3,287.0,16,1
2024-06-03 09:01:52,286.5,4,286.0,8,287.0,16,2
2024-06-03 09:01:53,287.0,1,286.0,8,287.0,15,1
2024-06-03 09:01:57,286.5,5,286.0,11,286.5,7,1
2024-06-03 09:01:57,286.5,7,286.0,11,287.0,2,1
2024-06-03 09:01:57,287.0,2,286.5,10,287.5,15,1
2024-06-03 09:01:58,287.5,1,287.0,3,287.5,12,1
