ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type
2024-04-26 09:00:05,210.5,87,210.5,11,211.0,7,1
2024-04-26 09:00:05,211.0,4,210.5,11,211.0,3,1
2024-04-26 09:00:05,210.5,1,210.5,10,211.0,11,2
2024-04-26 09:00:06,211.0,1,210.5,10,211.0,10,1
2024-04-26 09:00:10,211.0,1,210.5,10,211.0,15,1
2024-04-26 09:00:10,210.5,1,210.5,9,211.0,15,2
2024-04-26 09:00:14,210.5,1,210.5,20,211.0,15,2
2024-04-26 09:00:15,210.5,20,210.0,20,211.0,15,2
2024-04-26 09:00:16,210.0,2,210.0,16,211.0,15,2
2024-04-26 09:00:20,210.0,2,210.0,14,211.0,15,2
2024-04-26 09:00:23,210.5,10,210.0,15,211.0,15,2
2024-04-26 09:00:24,210.0,2,210.0,13,211.0,15,2
2024-04-26 09:00:31,210.0,2,210.0,21,211.0,16,2
2024-04-26 09:00:44,210.5,1,210.5,5,211.0,17,2
2024-04-26 09:00:51,211.0,1,210.5,10,211.0,21,1
2024-04-26 09:00:54,211.0,1,210.5,12,211.0,20,1
2024-04-26 09:00:54,210.5,1,210.5,11,211.0,20,2
2024-04-26 09:01:02,211.0,1,210.5,18,211.0,19,1
2024-04-26 09:01:03,211.0,1,210.5,18,211.0,19,1
2024-04-26 09:01:13,211.0,1,210.5,20,211.0,17,1
2024-04-26 09:01:13,210.5,2,210.5,18,211.0,17,2
2024-04-26 09:01:15,211.0,17,211.0,3,211.5,8,1
2024-04-26 09:01:17,211.5,1,211.0,6,211.5,7,1
2024-04-26 09:01:18,211.0,1,211.0,7,211.5,7,2
2024-04-26 09:01:34,211.5,1,211.0,25,211.5,9,1
2024-04-26 09:01:34,211.5,9,211.0,26,212.0,11,1
2024-04-26 09:01:35,211.0,1,211.0,27,212.0,11,2
2024-04-26 09:01:39,212.0,1,211.5,6,212.0,10,1
2024-04-26 09:01:42,212.0,1,211.5,10,212.0,9,1
2024-04-26 09:01:43,212.0,1,211.5,12,212.0,8,1
2024-04-26 09:01:46,212.0,3,211.5,15,212.0,5,1
2024-04-26 09:01:48,212.0,1,211.5,15,212.0,6,1
2024-04-26 09:01:48,212.0,1,211.5,15,212.0,5,1
2024-04-26 09:01:49,212.0,1,211.5,15,212.0,4,1
2024-04-26 09:01:50,211.5,1,211.5,14,212.0,4,2
2024-04-26 09:01:53,212.0,4,212.0,6,212.5,13,1
