ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type
2024-06-12 09:00:05,326.0,92,325.5,6,326.0,4,1
2024-06-12 09:00:07,326.0,1,325.5,7,326.0,7,1
2024-06-12 09:00:09,325.5,1,325.5,6,326.0,7,2
2024-06-12 09:00:11,325.5,4,325.5,6,326.0,8,2
2024-06-12 09:00:11,326.0,2,325.5,2,326.0,6,1
2024-06-12 09:00:11,325.5,1,325.5,1,326.0,6,2
2024-06-12 09:00:11,325.5,1,325.0,12,326.0,6,2
2024-06-12 09:00:11,326.0,1,325.0,12,326.0,5,1
2024-06-12 09:00:12,326.0,1,325.0,12,326.0,4,1
2024-06-12 09:00:13,325.5,1,325.0,12,326.0,4,2
2024-06-12 09:00:17,325.5,1,325.0,13,326.0,7,2
2024-06-12 09:00:19,326.0,1,325.0,13,326.0,8,1
2024-06-12 09:00:19,325.5,1,325.0,13,325.5,1,2
2024-06-12 09:00:19,325.5,1,325.0,13,326.0,8,1
2024-06-12 09:00:21,326.0,1,325.0,13,326.0,8,1
2024-06-12 09:00:21,325.0,5,325.0,8,326.0,8,2
2024-06-12 09:00:24,325.5,1,325.0,9,326.0,8,2
2024-06-12 09:00:24,326.0,5,325.0,9,326.0,3,1
2024-06-12 09:00:27,326.0,1,325.5,1,326.0,4,1
2024-06-12 09:00:28,326.0,1,325.5,1,326.0,3,1
2024-06-12 09:00:29,326.0,1,325.5,3,326.0,2,1
2024-06-12 09:00:29,326.0,1,325.5,3,326.0,1,1
2024-06-12 09:00:30,325.5,1,325.5,2,326.5,29,2
2024-06-12 09:00:30,325.5,2,325.0,13,326.5,29,2
2024-06-12 09:00:31,326.0,1,325.0,13,326.0,1,2
2024-06-12 09:00:31,325.0,13,324.5,48,326.0,1,2
2024-06-12 09:00:32,326.0,1,324.5,46,326.0,5,1
2024-06-12 09:00:33,326.0,1,324.5,46,326.0,2,1
2024-06-12 09:00:34,325.5,1,325.0,4,326.0,4,2
2024-06-12 09:00:43,325.5,1,325.5,9,326.0,27,2
2024-06-12 09:00:44,325.5,9,325.0,6,326.0,27,2
2024-06-12 09:00:45,326.0,1,325.0,10,326.0,27,1
2024-06-12 09:00:45,326.0,1,325.0,10,326.0,26,1
2024-06-12 09:00:45,325.0,10,324.5,43,326.0,26,2
2024-06-12 09:00:45,324.5,2,324.5,43,325.5,3,2
2024-06-12 09:00:45,324.5,41,324.0,14,325.5,3,2
2024-06-12 09:00:45,324.0,1,324.0,13,325.0,7,2
2024-06-12 09:00:46,324.5,1,324.0,13,324.5,1,1
2024-06-12 09:00:46,325.0,1,324.0,13,325.0,3,1
2024-06-12 09:00:46,325.0,1,324.0,13,325.0,3,1
2024-06-12 09:00:48,325.0,1,324.0,13,325.0,2,1
2024-06-12 09:00:53,325.0,2,324.5,1,325.5,8,1
2024-06-12 09:00:53,325.5,1,324.5,1,325.5,8,1
2024-06-12 09:00:56,325.0,1,324.5,4,325.0,6,1
2024-06-12 09:00:59,325.0,3,324.5,4,325.0,3,1
2024-06-12 09:01:00,325.0,1,324.5,4,325.0,2,1
