ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type
2024-06-13 09:00:13,335.0,135,335.0,3,335.5,56,1
2024-06-13 09:00:13,335.0,3,334.5,2,335.5,56,2
2024-06-13 09:00:13,335.5,1,334.0,2,335.5,55,1
2024-06-13 09:00:15,335.0,1,334.0,3,335.0,44,1
2024-06-13 09:00:16,335.0,2,334.0,2,335.0,42,1
2024-06-13 09:00:16,335.0,1,334.0,2,335.0,42,1
2024-06-13 09:00:17,335.0,5,334.0,2,335.0,41,1
2024-06-13 09:00:18,335.0,1,334.0,2,335.0,40,1
2024-06-13 09:00:18,335.0,20,334.0,2,335.0,20,1
2024-06-13 09:00:19,335.0,1,334.0,3,335.0,19,1
2024-06-13 09:00:19,334.0,1,334.0,2,335.0,19,2
2024-06-13 09:00:19,335.0,1,334.0,1,335.0,19,1
2024-06-13 09:00:19,335.0,1,334.0,1,335.0,18,1
2024-06-13 09:00:20,335.0,1,334.0,1,335.0,17,1
2024-06-13 09:00:20,334.0,1,333.5,4,335.0,17,2
2024-06-13 09:00:20,335.0,1,333.5,4,335.0,16,1
2024-06-13 09:00:20,335.0,1,333.5,5,335.0,15,1
2024-06-13 09:00:21,335.0,1,333.5,4,335.0,21,1
2024-06-13 09:00:22,333.5,1,333.5,4,335.0,21,2
2024-06-13 09:00:23,333.5,4,333.0,3,335.0,21,2
2024-06-13 09:00:23,333.0,3,332.5,1,334.5,2,2
2024-06-13 09:00:23,334.0,1,332.5,2,334.0,1,1
2024-06-13 09:00:23,334.0,1,332.5,2,334.5,3,1
2024-06-13 09:00:24,334.5,1,333.0,1,334.5,3,1
2024-06-13 09:00:24,334.5,1,332.5,3,334.5,1,1
2024-06-13 09:00:26,334.5,1,333.0,2,334.5,2,1
2024-06-13 09:00:26,334.5,1,333.0,2,334.5,1,1
2024-06-13 09:00:27,333.0,1,333.0,1,334.5,5,2
2024-06-13 09:00:28,334.0,1,332.5,4,334.0,3,1
2024-06-13 09:00:29,334.0,1,332.5,4,334.0,2,1
2024-06-13 09:00:29,334.0,1,332.5,4,334.0,1,1
2024-06-13 09:00:29,334.0,1,332.5,4,334.5,5,1
2024-06-13 09:00:31,332.5,2,332.5,1,333.0,2,2
2024-06-13 09:00:31,332.5,1,332.0,1,333.0,2,2
2024-06-13 09:00:31,333.5,1,332.0,1,333.5,2,1
2024-06-13 09:00:32,333.0,1,332.5,1,333.0,2,1
2024-06-13 09:00:33,333.5,2,332.5,1,334.0,10,1
2024-06-13 09:00:33,334.0,1,332.5,1,334.0,10,1
2024-06-13 09:00:33,334.0,1,333.0,1,334.0,9,1
2024-06-13 09:00:33,334.0,1,333.0,2,334.0,8,1
2024-06-13 09:00:34,334.0,1,333.0,2,334.0,7,1
2024-06-13 09:00:35,333.0,1,333.0,1,334.0,9,2
2024-06-13 09:00:35,334.0,1,333.0,1,334.0,8,1
2024-06-13 09:00:36,333.5,1,333.0,7,333.5,1,1
2024-06-13 09:00:37,333.0,3,333.0,4,334.0,8,2
2024-06-13 09:00:37,333.0,4,332.5,2,334.0,8,2
2024-06-13 09:00:37,332.5,2,332.0,1,334.0,8,2
2024-06-13 09:00:37,334.0,1,332.0,2,334.0,7,1
2024-06-13 09:00:37,334.0,2,332.5,2,334.0,7,1
2024-06-13 09:00:37,334.0,1,332.5,3,334.0,4,1
2024-06-13 09:00:38,333.5,1,333.0,2,333.5,2,1
2024-06-13 09:00:39,333.5,1,333.0,2,333.5,1,1
2024-06-13 09:00:39,333.0,1,333.0,1,334.0,5,2
2024-06-13 09:00:40,333.0,1,332.5,3,333.5,3,2
2024-06-13 09:00:40,333.5,3,332.5,2,334.0,5,1
2024-06-13 09:00:40,333.5,1,332.5,3,334.0,5,2
2024-06-13 09:00:41,333.5,1,333.0,1,333.5,1,1
2024-06-13 09:00:41,333.5,1,333.5,1,334.0,5,2
2024-06-13 09:00:42,333.0,1,332.5,2,334.0,6,2
2024-06-13 09:00:42,333.0,2,333.0,3,333.5,2,1
2024-06-13 09:00:42,333.0,3,332.5,1,333.5,2,2
2024-06-13 09:00:43,332.5,1,332.0,3,333.0,2,2
2024-06-13 09:00:43,333.0,1,332.0,2,333.0,2,1
2024-06-13 09:00:43,333.0,1,332.0,2,333.5,7,1
2024-06-13 09:00:44,333.0,1,332.0,3,333.5,7,2
2024-06-13 09:00:44,333.0,1,332.0,3,333.5,7,1
2024-06-13 09:00:44,333.0,1,333.0,1,333.5,7,2
2024-06-13 09:00:44,333.0,1,332.0,2,333.5,7,2
2024-06-13 09:00:45,333.0,1,332.5,3,333.5,7,2
2024-06-13 09:00:45,333.0,1,333.0,1,333.5,10,2
2024-06-13 09:00:46,333.0,2,333.0,2,333.5,11,2
2024-06-13 09:00:47,333.0,1,333.0,1,333.5,11,2
2024-06-13 09:00:47,333.0,1,332.5,3,333.5,11,2
2024-06-13 09:00:47,333.0,1,332.5,3,333.5,11,1
2024-06-13 09:00:48,333.5,2,332.5,3,333.5,9,1
2024-06-13 09:00:49,333.5,1,333.0,1,333.5,8,1
2024-06-13 09:00:50,333.5,2,333.0,1,333.5,6,1
2024-06-13 09:00:50,333.5,1,333.0,1,333.5,5,1
2024-06-13 09:00:50,333.0,1,332.5,3,333.0,4,2
2024-06-13 09:00:52,333.0,2,332.5,3,333.0,4,1
2024-06-13 09:00:52,333.0,1,332.5,3,333.0,3,1
2024-06-13 09:00:53,333.0,1,332.5,3,333.0,3,1
2024-06-13 09:00:53,333.0,1,332.5,3,333.0,2,1
2024-06-13 09:00:54,333.0,1,332.5,3,333.0,1,1
2024-06-13 09:00:54,332.5,3,332.0,5,333.0,2,2
2024-06-13 09:00:55,333.0,1,332.0,5,333.0,1,1
2024-06-13 09:00:56,333.0,1,332.5,1,333.5,10,1
2024-06-13 09:00:57,333.0,1,332.5,1,333.5,10,2
2024-06-13 09:00:58,332.5,1,332.0,7,333.5,10,2
2024-06-13 09:01:00,332.0,2,332.0,5,333.0,3,2
2024-06-13 09:01:00,332.0,1,332.0,4,333.0,3,2
2024-06-13 09:01:00,332.0,4,331.5,2,332.0,4,2
2024-06-13 09:01:01,332.0,5,331.5,2,332.0,6,1
2024-06-13 09:01:01,332.0,5,331.5,2,332.0,1,1
2024-06-13 09:01:01,332.0,1,331.5,2,333.0,6,1
2024-06-13 09:01:03,332.0,10,331.5,3,333.0,16,2
2024-06-13 09:01:05,332.5,1,331.5,2,333.0,16,2
2024-06-13 09:01:05,331.5,2,331.0,7,333.0,16,2
2024-06-13 09:01:06,331.5,1,331.0,6,332.0,2,1
2024-06-13 09:01:06,332.0,1,331.0,6,332.0,2,1
2024-06-13 09:01:09,331.0,1,331.0,5,332.0,2,2
2024-06-13 09:01:14,332.0,5,331.0,6,332.5,5,1
2024-06-13 09:01:20,331.5,1,331.0,8,332.0,3,2
2024-06-13 09:01:25,331.0,1,331.0,10,332.0,13,2
2024-06-13 09:01:29,332.0,10,331.5,7,332.0,8,1
2024-06-13 09:01:29,332.0,8,331.5,8,332.5,10,1
2024-06-13 09:01:35,332.5,9,332.5,1,333.0,5,1
2024-06-13 09:01:38,332.5,1,332.5,5,333.0,8,2
2024-06-13 09:01:45,333.0,2,332.5,26,333.0,7,1
2024-06-13 09:01:46,333.0,1,332.5,26,333.0,6,1
2024-06-13 09:01:46,333.0,1,332.5,26,333.0,5,1
2024-06-13 09:01:46,333.0,1,332.5,26,333.0,4,1
2024-06-13 09:01:47,333.0,1,332.5,26,333.0,3,1
2024-06-13 09:01:47,333.0,1,332.5,28,333.0,4,1
2024-06-13 09:01:48,333.0,2,332.5,28,333.0,2,1
2024-06-13 09:01:48,333.0,1,332.5,28,333.0,1,1
2024-06-13 09:01:49,333.0,1,333.0,1,333.5,19,1
2024-06-13 09:01:49,333.0,1,332.5,28,333.5,19,2
2024-06-13 09:01:49,333.0,1,332.5,27,333.5,19,2
2024-06-13 09:01:50,332.5,2,332.5,25,333.0,1,2
2024-06-13 09:01:50,333.0,1,332.5,25,333.5,19,1
2024-06-13 09:01:50,332.5,2,332.5,23,333.5,19,2
2024-06-13 09:01:50,332.5,23,332.5,23,333.5,19,2
2024-06-13 09:01:50,332.0,2,332.5,23,333.5,19,2
2024-06-13 09:01:50,332.0,4,332.5,23,333.5,19,2
2024-06-13 09:01:50,332.0,4,331.5,24,333.0,11,2
2024-06-13 09:01:50,332.5,1,331.5,22,332.5,5,1
2024-06-13 09:01:50,332.5,1,331.5,23,332.5,3,1
2024-06-13 09:01:50,332.0,1,331.5,23,332.5,3,1
2024-06-13 09:01:51,332.5,1,331.5,23,332.5,2,1
2024-06-13 09:01:51,332.5,1,331.5,23,332.5,1,1
2024-06-13 09:01:51,332.0,1,331.5,23,332.5,1,1
2024-06-13 09:01:51,332.5,1,331.5,23,333.0,8,1
2024-06-13 09:01:52,332.5,1,331.5,22,333.0,8,2
2024-06-13 09:01:52,332.5,1,331.5,21,332.5,1,1
2024-06-13 09:01:53,332.5,1,331.5,21,332.5,1,1
2024-06-13 09:01:54,332.5,1,331.5,21,333.0,8,1
2024-06-13 09:01:54,333.0,1,331.5,22,333.0,5,1
2024-06-13 09:01:57,332.5,2,332.5,8,333.0,3,2
2024-06-13 09:01:59,332.5,1,332.5,8,333.0,5,2
2024-06-13 09:01:59,332.5,8,332.0,4,333.0,6,2
2024-06-13 09:01:59,332.0,1,332.0,1,332.5,2,2
2024-06-13 09:02:01,332.5,1,332.0,1,332.5,1,1
2024-06-13 09:02:01,332.5,1,332.0,2,333.0,6,1
2024-06-13 09:02:02,332.5,1,332.0,5,333.0,6,2
2024-06-13 09:02:03,332.5,1,332.0,2,332.5,1,1
2024-06-13 09:02:04,332.5,1,332.0,4,333.0,6,1
2024-06-13 09:02:04,332.0,4,331.5,22,333.0,6,2
2024-06-13 09:02:05,332.5,1,332.5,8,333.0,6,1
2024-06-13 09:02:05,332.5,1,332.5,7,333.0,6,2
2024-06-13 09:02:05,332.5,6,332.5,1,333.0,6,2
2024-06-13 09:02:05,332.5,1,332.0,3,333.0,7,2
2024-06-13 09:02:07,332.5,1,332.0,3,332.5,3,1
2024-06-13 09:02:08,332.5,1,332.0,3,332.5,2,1
2024-06-13 09:02:10,332.5,1,332.0,3,332.5,1,1
2024-06-13 09:02:12,332.0,1,332.0,3,333.0,11,2
2024-06-13 09:02:13,333.0,1,332.0,3,333.0,10,1
2024-06-13 09:02:14,332.5,1,332.0,3,333.0,10,1
2024-06-13 09:02:15,332.5,1,332.5,1,333.0,9,2
2024-06-13 09:02:15,332.5,1,332.0,5,333.0,9,1
2024-06-13 09:02:16,332.5,1,332.0,6,333.0,9,2
2024-06-13 09:02:16,332.5,1,332.0,4,332.5,1,1
2024-06-13 09:02:17,332.5,1,332.0,5,333.0,8,1
2024-06-13 09:02:17,333.0,1,332.0,5,333.0,8,1
2024-06-13 09:02:18,332.5,1,332.5,1,333.0,8,2
2024-06-13 09:02:18,332.5,1,332.0,6,333.0,8,2
2024-06-13 09:02:20,332.5,1,332.0,8,333.0,9,2
2024-06-13 09:02:21,332.5,1,332.0,7,333.0,8,1
2024-06-13 09:02:21,333.0,1,332.0,7,333.0,8,1
2024-06-13 09:02:24,332.5,1,332.0,7,333.0,9,2
2024-06-13 09:02:25,332.5,1,332.5,13,333.0,10,1
2024-06-13 09:02:25,332.5,1,332.5,12,333.0,10,2
2024-06-13 09:02:25,332.5,12,332.0,7,333.0,9,2
2024-06-13 09:02:26,333.0,1,332.0,7,333.0,8,1
2024-06-13 09:02:27,332.5,1,332.0,7,333.0,8,2
2024-06-13 09:02:35,332.5,2,332.0,13,332.5,5,1
2024-06-13 09:02:35,332.5,5,332.5,5,333.0,6,1
2024-06-13 09:02:38,333.0,2,332.5,9,333.0,3,1
2024-06-13 09:02:45,333.0,1,332.5,16,333.0,2,1
2024-06-13 09:02:45,333.0,1,332.5,16,333.0,1,1
2024-06-13 09:02:47,333.0,1,332.5,16,333.5,20,1
2024-06-13 09:02:47,333.0,1,332.5,16,333.0,1,1
2024-06-13 09:02:47,333.0,1,333.0,9,333.5,19,1
2024-06-13 09:02:51,333.0,1,333.0,15,333.5,19,2
2024-06-13 09:02:58,333.5,18,333.5,2,334.0,8,1
2024-06-13 09:03:03,334.0,1,333.5,5,334.0,6,1
2024-06-13 09:03:03,334.0,1,333.5,6,334.0,5,1
2024-06-13 09:03:05,333.5,1,333.5,6,334.0,5,2
2024-06-13 09:03:06,334.0,1,333.5,5,334.0,3,1
2024-06-13 09:03:07,334.0,3,334.0,7,334.5,6,1
2024-06-13 09:03:08,334.5,1,334.0,12,334.5,4,1
2024-06-13 09:03:10,334.0,1,334.0,13,334.5,4,2
2024-06-13 09:03:10,334.5,1,334.0,13,334.5,2,1
2024-06-13 09:03:12,334.5,1,334.0,17,334.5,1,1
2024-06-13 09:03:13,334.5,1,334.0,20,334.5,1,1
2024-06-13 09:03:13,334.5,1,334.0,20,335.0,34,1
2024-06-13 09:03:13,335.0,1,334.0,17,335.0,33,1
2024-06-13 09:03:13,334.5,1,334.5,2,335.0,33,1
2024-06-13 09:03:16,334.5,1,334.5,6,335.0,33,2
2024-06-13 09:03:19,335.0,1,334.5,11,335.0,32,1
2024-06-13 09:03:19,335.0,1,334.5,11,335.0,31,1
2024-06-13 09:03:19,334.5,1,334.5,12,335.0,36,2
2024-06-13 09:03:20,335.0,1,334.5,10,335.0,35,1
2024-06-13 09:03:21,335.0,1,334.5,12,335.0,36,1
2024-06-13 09:03:24,334.5,1,334.5,17,335.0,35,2
2024-06-13 09:03:25,335.0,1,334.5,18,335.0,34,1
2024-06-13 09:03:25,335.0,1,334.5,18,335.0,33,1
2024-06-13 09:03:26,335.0,1,334.5,22,335.0,32,1
2024-06-13 09:03:26,335.0,10,334.5,21,335.0,22,1
2024-06-13 09:03:26,335.0,7,334.5,21,335.0,15,1
2024-06-13 09:03:26,335.0,6,334.5,21,335.0,9,1
2024-06-13 09:03:26,335.0,4,334.5,21,335.0,5,1
2024-06-13 09:03:26,335.0,5,335.0,2,335.5,8,1
2024-06-13 09:03:27,335.5,1,335.0,11,335.5,7,1
2024-06-13 09:03:27,335.5,1,335.0,11,335.5,6,1
2024-06-13 09:03:28,335.5,2,335.0,9,335.5,4,1
2024-06-13 09:03:28,335.5,1,335.0,9,335.5,3,1
2024-06-13 09:03:31,335.5,1,335.0,29,335.5,4,1
2024-06-13 09:03:31,335.5,1,335.0,29,335.5,3,1
2024-06-13 09:03:32,335.0,1,335.0,29,335.5,3,2
2024-06-13 09:03:32,335.5,1,335.0,29,335.5,2,1
2024-06-13 09:03:32,335.5,1,335.0,29,335.5,1,1
2024-06-13 09:03:32,335.0,1,335.0,28,335.5,1,2
2024-06-13 09:03:32,335.5,1,335.0,29,335.5,1,1
2024-06-13 09:03:34,336.0,1,335.5,14,336.0,41,1
2024-06-13 09:03:34,336.0,1,335.5,14,336.0,40,1
2024-06-13 09:03:35,335.5,1,335.5,25,336.0,40,2
2024-06-13 09:03:35,336.0,1,335.5,26,336.0,40,1
2024-06-13 09:03:35,335.5,1,335.5,25,336.0,39,2
2024-06-13 09:03:36,335.5,1,335.5,24,336.0,40,2
2024-06-13 09:03:37,336.0,1,335.5,24,336.0,39,1
2024-06-13 09:03:37,336.0,1,335.5,26,336.0,38,1
2024-06-13 09:03:37,336.0,1,335.5,26,336.0,37,1
2024-06-13 09:03:37,336.0,1,335.5,26,336.0,36,1
2024-06-13 09:03:37,336.0,1,335.5,26,336.0,35,1
2024-06-13 09:03:38,336.0,1,335.5,28,336.0,34,1
2024-06-13 09:03:39,336.0,1,335.5,29,336.0,33,1
2024-06-13 09:03:39,336.0,1,335.5,29,336.0,32,1
2024-06-13 09:03:40,336.0,1,335.5,31,336.0,31,1
2024-06-13 09:03:40,336.0,1,335.5,33,336.0,30,1
2024-06-13 09:03:40,336.0,1,335.5,33,336.0,29,1
2024-06-13 09:03:40,336.0,1,335.5,33,336.0,28,1
2024-06-13 09:03:40,336.0,1,335.5,33,336.0,27,1
2024-06-13 09:03:40,336.0,1,335.5,33,336.0,26,1
2024-06-13 09:03:40,336.0,3,335.5,33,336.0,23,1
2024-06-13 09:03:41,336.0,1,335.5,35,336.0,22,1
2024-06-13 09:03:41,336.0,1,335.5,35,336.0,21,1
2024-06-13 09:03:42,336.0,1,335.5,36,336.0,20,1
2024-06-13 09:03:42,336.0,1,335.5,36,336.0,20,1
2024-06-13 09:03:42,336.0,1,335.5,36,336.0,18,1
2024-06-13 09:03:42,336.0,1,335.5,36,336.0,17,1
2024-06-13 09:03:42,336.0,1,335.5,36,336.0,16,1
2024-06-13 09:03:42,336.0,1,335.5,36,336.0,15,1
2024-06-13 09:03:42,335.5,1,335.5,36,336.0,15,2
2024-06-13 09:03:42,336.0,2,335.5,36,336.0,15,1
2024-06-13 09:03:43,336.0,1,335.5,37,336.0,12,1
2024-06-13 09:03:43,336.0,1,335.5,37,336.0,16,1
2024-06-13 09:03:43,336.0,2,335.5,37,336.0,14,1
2024-06-13 09:03:43,336.0,1,335.5,37,336.0,13,1
2024-06-13 09:03:43,336.0,1,335.5,37,336.0,12,1
2024-06-13 09:03:43,336.0,10,335.5,37,336.0,2,1
2024-06-13 09:03:43,336.0,2,335.5,37,336.5,17,1
2024-06-13 09:03:44,336.5,1,336.0,6,336.5,17,1
2024-06-13 09:03:44,336.5,10,336.0,16,336.5,6,1
2024-06-13 09:03:44,336.5,1,336.0,16,336.5,16,1
2024-06-13 09:03:44,336.5,1,336.0,16,336.5,4,1
2024-06-13 09:03:46,336.5,1,336.0,22,336.5,5,1
2024-06-13 09:03:46,336.5,1,336.0,22,336.5,3,1
2024-06-13 09:03:46,336.5,2,336.0,23,336.5,1,1
2024-06-13 09:03:47,337.0,1,336.0,29,337.0,25,1
2024-06-13 09:03:47,337.0,1,336.5,1,337.0,24,1
2024-06-13 09:03:49,337.0,1,336.5,6,337.0,23,1
2024-06-13 09:03:50,337.0,1,336.5,7,337.0,21,1
2024-06-13 09:03:50,337.0,1,336.5,7,337.0,20,1
2024-06-13 09:03:50,337.0,1,336.5,9,337.0,19,1
2024-06-13 09:03:50,336.5,4,336.5,5,337.0,19,2
2024-06-13 09:03:50,336.5,5,336.0,35,337.0,19,2
2024-06-13 09:03:50,336.0,2,336.0,33,337.0,19,2
2024-06-13 09:03:50,336.0,4,336.0,29,337.0,19,2
2024-06-13 09:03:50,336.0,2,336.0,27,337.0,21,2
2024-06-13 09:03:50,336.0,1,336.0,26,337.0,22,2
2024-06-13 09:03:50,336.0,26,336.0,27,337.0,22,2
2024-06-13 09:03:51,335.5,1,335.5,39,336.0,5,2
2024-06-13 09:03:51,335.5,39,335.0,23,336.0,5,2
2024-06-13 09:03:51,336.0,1,335.0,23,336.0,4,1
2024-06-13 09:03:51,335.0,1,335.0,21,335.5,9,2
2024-06-13 09:03:51,335.0,2,335.0,19,335.5,17,2
2024-06-13 09:03:51,335.0,12,335.0,21,335.5,17,2
2024-06-13 09:03:51,335.0,7,334.5,22,335.5,17,2
2024-06-13 09:03:51,335.0,2,334.5,21,335.0,7,1
2024-06-13 09:03:51,335.0,1,334.5,21,335.0,6,1
2024-06-13 09:03:51,335.0,1,334.5,20,335.0,2,1
2024-06-13 09:03:52,335.0,1,334.5,20,335.0,1,1
2024-06-13 09:03:52,335.5,1,334.5,20,335.5,10,1
2024-06-13 09:03:52,335.0,1,334.5,20,335.0,1,1
2024-06-13 09:03:52,335.5,5,334.5,20,335.5,7,1
2024-06-13 09:03:53,335.5,1,335.0,2,335.5,4,1
2024-06-13 09:03:53,335.5,1,335.0,3,335.5,3,1
2024-06-13 09:03:53,336.0,2,335.0,4,336.0,4,1
2024-06-13 09:03:54,335.0,1,335.0,2,335.5,2,2
2024-06-13 09:03:54,335.5,1,335.0,2,335.5,4,1
2024-06-13 09:03:55,335.5,1,335.0,2,335.5,4,1
2024-06-13 09:03:55,335.0,2,334.5,20,335.5,5,2
2024-06-13 09:03:56,335.0,1,334.5,20,335.5,7,2
2024-06-13 09:03:56,334.5,13,334.5,7,335.0,4,2
2024-06-13 09:03:56,334.5,3,334.5,4,335.0,6,2
2024-06-13 09:03:56,334.5,4,334.0,8,335.0,6,2
2024-06-13 09:03:57,334.5,1,334.0,7,334.5,1,1
2024-06-13 09:03:57,334.5,1,334.5,1,335.0,6,2
2024-06-13 09:03:57,335.0,1,334.5,1,335.0,5,1
2024-06-13 09:03:58,334.5,1,334.0,7,335.0,5,2
2024-06-13 09:04:00,334.5,1,334.0,8,335.0,8,2
2024-06-13 09:04:00,335.0,1,334.0,7,335.0,7,1
2024-06-13 09:04:00,335.0,1,334.0,7,335.0,8,1
2024-06-13 09:04:00,335.0,1,334.0,7,335.0,7,1
2024-06-13 09:04:00,335.0,1,334.0,7,335.0,6,1
2024-06-13 09:04:01,334.5,1,334.0,8,335.0,7,1
2024-06-13 09:04:03,335.0,1,334.5,2,335.0,4,1
2024-06-13 09:04:04,334.5,1,334.5,2,335.0,4,2
2024-06-13 09:04:04,335.0,1,334.5,2,335.0,4,1
2024-06-13 09:04:04,335.0,1,334.5,2,335.0,2,1
2024-06-13 09:04:05,335.0,1,334.5,2,335.5,6,1
2024-06-13 09:04:05,335.5,4,334.5,2,335.5,6,1
2024-06-13 09:04:05,335.5,1,334.5,5,335.5,2,1
2024-06-13 09:04:09,335.0,1,335.0,6,335.5,3,2
2024-06-13 09:04:09,335.0,4,334.5,11,335.5,4,2
2024-06-13 09:04:10,334.5,1,334.5,5,335.5,8,2
2024-06-13 09:04:10,335.0,3,334.5,5,335.5,8,2
2024-06-13 09:04:11,335.0,1,334.5,5,335.0,1,1
2024-06-13 09:04:11,334.5,2,334.5,3,335.0,2,2
2024-06-13 09:04:11,335.0,3,334.5,3,335.0,1,1
2024-06-13 09:04:11,335.0,1,334.5,3,335.5,11,1
2024-06-13 09:04:13,335.5,1,334.5,4,335.5,13,1
2024-06-13 09:04:13,335.0,1,334.5,6,335.5,14,2
2024-06-13 09:04:14,335.0,1,334.5,6,335.0,2,1
2024-06-13 09:04:14,335.0,2,334.5,7,335.5,14,2
2024-06-13 09:04:15,335.0,3,335.0,2,335.5,14,1
2024-06-13 09:04:16,335.0,3,334.5,10,335.5,15,2
2024-06-13 09:04:17,335.0,1,334.5,10,335.5,15,2
2024-06-13 09:04:18,335.0,1,335.0,4,335.5,15,2
2024-06-13 09:04:19,335.0,4,334.5,11,335.5,15,2
2024-06-13 09:04:19,335.0,1,334.5,11,335.5,15,2
2024-06-13 09:04:21,335.0,1,334.5,11,335.0,1,1
2024-06-13 09:04:22,334.5,1,334.5,10,335.0,2,2
2024-06-13 09:04:22,335.0,1,334.5,11,335.0,1,1
2024-06-13 09:04:23,335.0,1,334.5,11,335.5,20,1
2024-06-13 09:04:24,335.0,1,334.5,13,335.5,20,2
2024-06-13 09:04:27,334.5,6,334.5,13,335.0,12,2
2024-06-13 09:04:27,334.5,1,334.5,12,335.0,12,2
2024-06-13 09:04:27,334.5,1,334.5,11,335.0,13,2
