ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type
2024-05-23 09:00:03,292.0,178,291.5,30,292.0,9,2
2024-05-23 09:00:03,291.5,1,291.5,29,292.0,9,2
2024-05-23 09:00:04,292.0,1,291.5,30,292.0,8,1
2024-05-23 09:00:05,291.5,1,291.5,29,292.0,8,2
2024-05-23 09:00:08,291.5,1,291.5,28,292.0,11,2
2024-05-23 09:00:08,292.0,2,291.5,36,292.0,9,1
2024-05-23 09:00:08,292.0,6,291.5,36,292.0,3,1
2024-05-23 09:00:08,292.0,3,291.5,36,292.0,11,1
2024-05-23 09:00:11,292.0,1,291.5,36,292.0,1,1
2024-05-23 09:00:16,292.0,1,291.5,38,292.0,1,1
2024-05-23 09:00:16,292.0,1,292.0,1,292.5,7,2
2024-05-23 09:00:16,292.0,1,291.5,38,292.0,4,1
2024-05-23 09:00:16,292.0,1,291.5,38,292.0,3,1
2024-05-23 09:00:20,292.0,1,292.0,1,292.5,7,2
2024-05-23 09:00:22,292.0,1,291.5,40,292.0,2,2
2024-05-23 09:00:22,291.5,40,291.0,41,292.0,3,2
2024-05-23 09:00:22,291.0,41,291.0,41,292.0,3,2
2024-05-23 09:00:23,291.5,2,290.5,32,291.5,5,1
2024-05-23 09:00:26,291.5,8,290.5,32,292.0,26,1
2024-05-23 09:00:26,292.0,2,290.5,32,292.0,26,1
2024-05-23 09:00:28,291.5,1,290.5,33,291.5,3,1
2024-05-23 09:00:29,291.5,1,290.5,33,291.5,2,1
2024-05-23 09:00:30,291.5,1,290.5,33,291.5,2,1
2024-05-23 09:00:35,291.5,6,291.5,4,292.0,9,1
2024-05-23 09:00:35,291.5,4,290.5,33,292.0,9,2
2024-05-23 09:00:35,290.5,1,290.5,33,291.5,1,2
2024-05-23 09:00:35,291.5,2,290.5,32,291.5,2,1
2024-05-23 09:00:36,291.5,1,291.0,1,291.5,1,1
2024-05-23 09:00:37,292.0,1,291.0,5,292.0,2,1
2024-05-23 09:00:37,291.5,1,291.5,1,292.0,2,2
2024-05-23 09:00:39,291.5,2,291.0,1,291.5,1,1
2024-05-23 09:00:42,291.5,1,291.0,12,291.5,1,1
2024-05-23 09:00:47,291.5,1,291.0,14,291.5,5,1
2024-05-23 09:00:48,291.0,14,290.5,35,291.5,6,2
2024-05-23 09:00:48,291.5,4,290.5,35,291.5,12,1
2024-05-23 09:00:52,291.0,1,291.0,12,291.5,5,2
2024-05-23 09:00:52,291.5,1,291.0,12,291.5,4,1
2024-05-23 09:00:52,291.5,1,291.0,12,291.5,3,1
2024-05-23 09:00:52,291.0,6,291.0,12,291.5,3,2
2024-05-23 09:00:52,291.0,6,291.0,12,291.5,3,2
2024-05-23 09:00:53,291.0,1,290.5,35,291.0,3,1
2024-05-23 09:00:53,291.0,1,290.5,35,291.0,10,1
2024-05-23 09:00:54,291.0,1,290.5,38,291.0,9,1
2024-05-23 09:00:54,290.5,34,290.5,4,291.0,9,2
2024-05-23 09:00:54,290.5,4,290.0,48,291.0,10,2
2024-05-23 09:00:54,291.0,1,290.0,48,291.0,8,1
2024-05-23 09:00:54,291.0,1,290.0,48,291.0,8,1
2024-05-23 09:00:54,291.0,1,290.0,48,291.0,6,1
2024-05-23 09:00:55,291.0,1,290.0,48,291.0,1,1
2024-05-23 09:00:55,291.0,1,290.0,48,291.0,1,1
2024-05-23 09:00:56,291.0,3,290.0,48,291.5,3,2
2024-05-23 09:00:59,291.5,2,291.0,2,291.5,2,1
2024-05-23 09:01:00,291.0,2,291.0,1,291.5,2,2
2024-05-23 09:01:00,291.0,1,290.5,8,291.5,3,2
2024-05-23 09:01:00,291.5,2,290.5,8,291.5,2,1
2024-05-23 09:01:00,291.0,1,290.5,8,291.5,8,1
2024-05-23 09:01:01,291.0,1,290.5,9,291.5,9,1
2024-05-23 09:01:01,291.0,1,290.5,9,291.5,9,1
2024-05-23 09:01:02,291.0,1,290.5,9,291.5,6,2
2024-05-23 09:01:03,291.0,1,290.5,9,291.5,6,1
2024-05-23 09:01:03,291.0,1,291.0,1,291.5,8,2
2024-05-23 09:01:03,290.5,1,290.5,8,291.5,8,2
2024-05-23 09:01:04,291.0,1,290.5,8,291.5,9,2
2024-05-23 09:01:04,291.0,1,290.5,8,291.5,9,1
2024-05-23 09:01:04,291.0,1,290.5,8,291.5,11,2
2024-05-23 09:01:05,290.5,8,290.0,49,291.0,2,2
2024-05-23 09:01:05,291.0,1,290.0,49,291.0,2,1
2024-05-23 09:01:05,291.0,1,290.5,1,291.0,3,1
2024-05-23 09:01:05,291.0,1,290.5,1,291.0,2,1
2024-05-23 09:01:05,291.0,1,290.5,1,291.0,1,1
2024-05-23 09:01:06,291.0,1,290.5,1,291.5,16,1
2024-05-23 09:01:06,290.5,1,290.0,48,291.5,16,2
2024-05-23 09:01:06,291.0,1,290.5,1,291.5,16,2
2024-05-23 09:01:07,291.5,1,290.5,1,291.5,15,1
2024-05-23 09:01:07,290.5,1,290.5,1,291.5,15,2
2024-05-23 09:01:07,291.0,1,290.5,2,291.5,16,2
2024-05-23 09:01:07,290.5,2,290.0,48,290.5,1,2
2024-05-23 09:01:08,290.5,1,290.0,48,291.5,16,1
2024-05-23 09:01:08,290.5,1,290.0,48,291.0,1,2
2024-05-23 09:01:08,291.0,3,290.0,48,291.0,3,1
2024-05-23 09:01:09,290.5,1,290.0,48,291.0,6,2
2024-05-23 09:01:10,290.5,1,290.0,48,291.0,6,1
2024-05-23 09:01:10,290.5,1,290.0,48,291.0,7,2
2024-05-23 09:01:11,290.5,1,290.0,48,291.0,1,2
2024-05-23 09:01:12,290.5,1,290.0,48,291.0,1,1
2024-05-23 09:01:12,290.5,1,290.0,48,291.0,3,2
2024-05-23 09:01:12,290.5,1,290.0,57,290.5,1,1
2024-05-23 09:01:14,290.5,3,290.0,56,290.5,2,2
2024-05-23 09:01:15,290.5,1,290.0,56,290.5,1,1
2024-05-23 09:01:15,290.5,1,290.0,56,291.0,7,1
2024-05-23 09:01:15,291.0,1,290.0,56,291.0,5,1
2024-05-23 09:01:15,290.5,1,290.5,1,291.0,8,2
2024-05-23 09:01:15,290.0,9,290.5,1,291.0,8,2
2024-05-23 09:01:16,290.0,1,290.0,46,291.0,5,2
2024-05-23 09:01:16,290.5,1,290.0,43,291.0,5,2
2024-05-23 09:01:16,290.0,3,290.0,43,291.0,5,2
2024-05-23 09:01:17,290.5,1,290.0,44,291.0,12,2
2024-05-23 09:01:18,290.5,1,290.0,44,290.5,1,1
2024-05-23 09:01:18,290.5,1,290.0,44,291.0,16,2
2024-05-23 09:01:19,290.5,1,290.0,44,291.0,16,2
2024-05-23 09:01:19,290.0,1,290.0,43,290.5,2,2
2024-05-23 09:01:20,290.5,1,290.0,43,290.5,1,1
2024-05-23 09:01:20,290.5,1,290.0,43,291.0,16,2
2024-05-23 09:01:21,290.5,1,290.0,43,291.0,18,2
2024-05-23 09:01:21,290.0,1,290.0,43,291.0,18,2
2024-05-23 09:01:21,290.5,1,290.0,43,290.5,1,1
2024-05-23 09:01:21,290.5,1,290.5,1,291.0,19,2
2024-05-23 09:01:23,290.5,1,290.5,5,291.0,19,2
2024-05-23 09:01:23,290.5,1,290.5,6,291.0,19,2
2024-05-23 09:01:24,290.5,1,290.5,6,291.0,19,2
2024-05-23 09:01:24,290.5,1,290.5,5,291.0,19,2
2024-05-23 09:01:24,290.5,1,290.5,4,291.0,19,2
2024-05-23 09:01:25,290.5,1,290.5,15,291.0,20,2
2024-05-23 09:01:25,290.5,1,290.5,14,291.0,20,2
2024-05-23 09:01:25,291.0,1,290.5,14,291.0,19,1
2024-05-23 09:01:26,291.0,1,290.5,14,291.0,11,1
2024-05-23 09:01:26,291.0,1,290.5,14,291.0,7,1
2024-05-23 09:01:26,290.5,1,290.5,13,291.0,7,2
2024-05-23 09:01:26,290.5,4,290.5,9,291.0,7,2
2024-05-23 09:01:26,291.0,4,290.5,9,291.0,3,1
2024-05-23 09:01:26,290.5,1,290.5,8,291.0,3,2
2024-05-23 09:01:26,291.0,1,290.5,8,291.0,3,1
2024-05-23 09:01:26,290.5,1,290.5,7,291.0,3,2
2024-05-23 09:01:27,290.5,1,290.5,6,291.0,4,2
2024-05-23 09:01:27,291.0,1,290.5,6,291.0,6,1
2024-05-23 09:01:28,290.5,2,290.5,4,291.0,6,2
2024-05-23 09:01:28,290.5,4,290.5,4,291.0,6,2
2024-05-23 09:01:28,290.5,1,290.5,1,291.0,12,2
2024-05-23 09:01:29,290.5,1,290.0,38,290.5,1,1
2024-05-23 09:01:31,290.5,1,290.0,41,291.0,12,1
2024-05-23 09:01:32,290.5,1,290.0,41,291.0,15,2
2024-05-23 09:01:33,290.5,1,290.0,42,291.0,15,1
2024-05-23 09:01:34,290.5,1,290.0,42,291.0,13,2
2024-05-23 09:01:34,290.5,4,290.0,42,291.0,13,2
2024-05-23 09:01:35,290.5,1,290.0,42,291.0,15,2
2024-05-23 09:01:36,290.5,8,290.0,43,290.5,12,1
2024-05-23 09:01:36,290.0,21,290.0,22,290.5,12,2
2024-05-23 09:01:36,290.0,22,290.0,22,290.5,12,2
2024-05-23 09:01:37,290.0,1,289.5,55,290.0,5,1
2024-05-23 09:01:37,290.0,1,289.5,55,290.0,4,1
2024-05-23 09:01:38,290.0,8,289.5,55,290.0,8,1
2024-05-23 09:01:39,290.0,1,289.5,55,290.5,16,2
2024-05-23 09:01:39,290.5,1,289.5,55,290.5,15,1
2024-05-23 09:01:39,290.5,1,289.5,55,290.5,14,1
2024-05-23 09:01:40,290.0,1,290.0,7,290.5,12,2
2024-05-23 09:01:44,290.0,1,290.0,23,290.5,10,2
2024-05-23 09:01:46,290.0,14,290.0,10,290.5,10,2
2024-05-23 09:01:47,290.0,9,289.5,56,290.5,10,2
2024-05-23 09:01:47,289.5,2,289.5,57,290.0,1,2
2024-05-23 09:01:47,290.0,1,290.0,7,290.5,12,1
2024-05-23 09:01:47,290.0,1,290.0,6,290.5,12,2
2024-05-23 09:01:48,290.0,1,290.0,6,290.5,12,2
2024-05-23 09:01:48,290.0,6,289.5,55,290.5,10,2
2024-05-23 09:01:48,289.5,2,289.5,53,290.5,10,2
2024-05-23 09:01:50,290.0,8,289.5,53,290.0,2,1
2024-05-23 09:01:51,290.0,3,290.0,5,290.5,11,1
2024-05-23 09:01:51,290.0,1,290.0,13,290.5,11,2
2024-05-23 09:01:51,290.0,2,290.0,11,290.5,11,2
2024-05-23 09:01:51,290.0,1,290.0,19,290.5,11,2
2024-05-23 09:01:52,290.0,1,290.0,25,290.5,11,2
2024-05-23 09:01:53,290.0,1,290.0,24,290.5,11,2
2024-05-23 09:01:55,290.5,1,290.0,27,290.5,12,1
2024-05-23 09:01:55,290.0,1,290.0,27,290.5,12,2
2024-05-23 09:01:55,290.0,9,290.0,17,290.5,11,2
2024-05-23 09:01:55,290.0,1,290.0,15,290.5,11,2
2024-05-23 09:01:55,290.0,1,290.0,14,290.5,11,2
2024-05-23 09:01:56,290.5,3,290.0,14,290.5,8,1
2024-05-23 09:01:57,290.0,1,290.0,14,290.5,8,2
2024-05-23 09:01:57,290.0,4,290.0,9,290.5,8,2
2024-05-23 09:01:57,290.0,1,290.0,8,290.5,8,2
2024-05-23 09:01:58,290.0,1,290.0,7,290.5,8,2
2024-05-23 09:01:59,290.0,8,289.5,60,290.5,8,2
2024-05-23 09:02:00,289.5,1,289.5,58,290.0,4,2
2024-05-23 09:02:00,290.0,1,289.5,58,290.0,3,1
2024-05-23 09:02:00,289.5,2,289.5,56,290.0,3,2
2024-05-23 09:02:01,289.5,2,289.5,58,290.0,3,2
2024-05-23 09:02:01,289.5,4,289.5,54,290.0,3,2
2024-05-23 09:02:03,290.0,1,289.5,54,290.0,3,1
2024-05-23 09:02:03,289.5,1,289.5,53,290.0,4,2
2024-05-23 09:02:07,290.0,1,289.5,53,290.0,6,1
2024-05-23 09:02:08,289.5,2,289.5,51,290.0,6,2
2024-05-23 09:02:08,290.0,1,289.5,51,290.0,5,1
2024-05-23 09:02:08,289.5,33,289.5,51,290.0,5,2
2024-05-23 09:02:08,289.5,18,289.5,51,290.0,5,2
2024-05-23 09:02:08,289.5,2,289.0,28,290.0,7,1
2024-05-23 09:02:09,289.5,1,289.0,29,290.0,7,1
2024-05-23 09:02:15,289.5,1,289.0,30,289.5,8,1
2024-05-23 09:02:15,289.0,30,289.0,30,289.5,8,2
2024-05-23 09:02:16,288.5,1,289.0,30,289.5,8,2
2024-05-23 09:02:16,288.5,1,288.5,32,289.0,20,2
2024-05-23 09:02:16,288.5,2,288.5,29,289.0,20,2
2024-05-23 09:02:16,289.0,1,288.5,29,289.0,19,1
2024-05-23 09:02:16,288.5,1,288.5,29,289.0,19,2
2024-05-23 09:02:16,288.5,1,288.5,29,289.0,19,2
2024-05-23 09:02:16,289.0,1,288.5,27,289.0,18,1
2024-05-23 09:02:21,288.5,20,288.5,8,289.0,23,2
2024-05-23 09:02:22,288.5,1,288.5,7,289.0,23,2
2024-05-23 09:02:22,288.5,7,288.0,29,289.0,23,2
2024-05-23 09:02:22,289.0,1,288.0,29,289.0,22,1
2024-05-23 09:02:22,288.5,1,288.0,29,289.0,24,1
2024-05-23 09:02:23,288.0,7,288.0,22,288.5,1,2
2024-05-23 09:02:24,288.0,4,288.0,17,288.5,1,2
2024-05-23 09:02:24,288.0,9,288.0,8,288.5,1,2
