ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type
2024-05-24 09:00:11,291.0,111,290.5,9,291.0,1,1
2024-05-24 09:00:11,290.5,2,290.5,7,291.0,1,2
2024-05-24 09:00:11,290.5,1,290.5,7,291.0,2,2
2024-05-24 09:00:14,290.5,1,290.5,6,291.0,3,2
2024-05-24 09:00:15,291.0,1,290.5,6,291.0,2,1
2024-05-24 09:00:15,290.5,2,290.5,4,291.0,2,2
2024-05-24 09:00:16,290.5,1,290.5,3,291.0,2,2
2024-05-24 09:00:18,291.0,3,290.5,4,291.5,6,1
2024-05-24 09:00:23,291.0,1,291.0,4,291.5,6,2
2024-05-24 09:00:24,291.5,1,291.0,4,291.5,5,1
2024-05-24 09:00:25,291.5,3,291.0,5,291.5,2,1
2024-05-24 09:00:25,291.5,1,291.0,5,291.5,2,1
2024-05-24 09:00:25,291.5,1,291.0,5,292.0,34,1
2024-05-24 09:00:26,291.5,1,291.5,1,292.0,34,2
2024-05-24 09:00:28,291.5,1,291.5,1,292.0,34,2
2024-05-24 09:00:29,292.0,1,291.5,3,292.0,33,1
2024-05-24 09:00:29,292.0,2,291.5,3,292.0,33,1
2024-05-24 09:00:29,292.0,1,291.5,3,292.0,33,1
2024-05-24 09:00:29,292.0,1,291.5,3,292.0,33,1
2024-05-24 09:00:29,292.0,2,291.5,3,292.0,33,1
2024-05-24 09:00:29,292.0,3,291.5,3,292.0,33,1
2024-05-24 09:00:29,292.0,14,291.5,3,292.0,33,1
2024-05-24 09:00:29,292.0,5,291.5,7,292.5,14,1
2024-05-24 09:00:29,292.0,5,291.5,7,292.5,14,1
2024-05-24 09:00:29,292.0,2,291.5,7,292.5,14,2
2024-05-24 09:00:29,292.0,1,291.5,9,292.0,1,1
2024-05-24 09:00:29,292.0,1,291.5,9,292.0,1,2
2024-05-24 09:00:32,291.5,1,291.5,11,292.5,16,2
2024-05-24 09:00:32,291.5,11,291.0,19,292.5,16,2
2024-05-24 09:00:32,292.5,1,291.0,16,292.5,32,1
2024-05-24 09:00:33,291.5,1,291.5,1,292.5,31,2
2024-05-24 09:00:33,291.0,8,291.0,8,292.5,31,2
2024-05-24 09:00:33,291.0,8,291.0,8,292.5,31,2
2024-05-24 09:00:33,291.5,1,290.5,12,292.0,6,1
2024-05-24 09:00:33,290.5,1,290.5,10,291.5,20,2
2024-05-24 09:00:34,291.5,2,290.5,9,291.5,18,1
2024-05-24 09:00:34,291.5,5,290.5,8,291.5,14,1
2024-05-24 09:00:35,291.5,1,290.5,8,291.5,5,1
2024-05-24 09:00:36,291.5,2,291.0,2,291.5,3,1
2024-05-24 09:00:36,291.0,2,291.0,2,291.5,3,2
2024-05-24 09:00:38,291.5,1,290.5,8,291.5,19,1
2024-05-24 09:00:38,291.5,2,290.5,8,291.5,19,1
2024-05-24 09:00:38,291.5,3,290.5,8,291.5,2,2
2024-05-24 09:00:38,291.5,1,291.0,3,291.5,3,1
2024-05-24 09:00:39,291.0,2,291.0,1,291.5,3,2
2024-05-24 09:00:39,291.0,1,290.5,8,291.5,6,2
2024-05-24 09:00:39,291.5,1,290.5,8,291.5,6,1
2024-05-24 09:00:42,291.5,1,291.0,4,291.5,5,1
2024-05-24 09:00:43,291.0,4,290.5,11,291.0,10,2
2024-05-24 09:00:43,291.0,1,290.5,11,291.0,9,1
2024-05-24 09:00:46,291.0,1,290.5,13,291.0,9,1
2024-05-24 09:00:46,291.0,1,290.5,13,291.0,8,1
2024-05-24 09:00:46,291.0,1,290.5,13,291.0,10,1
2024-05-24 09:00:47,290.5,13,290.0,53,291.0,11,2
2024-05-24 09:00:47,290.5,1,290.0,53,291.0,11,1
2024-05-24 09:00:47,291.0,1,290.0,53,291.0,10,1
2024-05-24 09:00:47,291.0,1,290.0,52,291.0,9,1
2024-05-24 09:00:47,291.0,1,290.0,52,291.0,8,1
2024-05-24 09:00:48,291.0,1,290.5,21,291.0,7,1
2024-05-24 09:00:48,291.0,1,290.5,21,291.0,6,1
2024-05-24 09:00:49,291.0,1,290.5,21,291.0,5,1
2024-05-24 09:00:49,291.0,1,290.5,21,291.0,4,1
2024-05-24 09:00:51,291.0,1,290.5,22,291.0,3,1
2024-05-24 09:00:51,291.0,1,290.5,22,291.0,2,1
2024-05-24 09:00:52,291.0,2,290.5,22,291.5,14,1
2024-05-24 09:00:56,291.5,2,291.0,10,291.5,12,1
2024-05-24 09:00:59,291.5,1,291.0,23,291.5,10,1
2024-05-24 09:00:59,291.5,1,291.0,23,291.5,9,1
2024-05-24 09:00:59,291.5,2,291.0,23,291.5,9,1
2024-05-24 09:01:00,291.0,2,291.0,21,291.5,7,2
2024-05-24 09:01:00,291.0,8,291.0,21,291.5,7,2
2024-05-24 09:01:00,291.0,13,290.5,2,291.0,1,2
2024-05-24 09:01:00,291.0,1,290.5,2,291.0,1,1
2024-05-24 09:01:02,291.5,1,290.5,5,291.5,6,1
2024-05-24 09:01:02,291.5,2,291.0,6,291.5,4,1
2024-05-24 09:01:02,291.5,1,291.0,6,291.5,3,1
2024-05-24 09:01:02,291.0,1,291.0,6,291.5,3,2
2024-05-24 09:01:03,291.5,1,291.0,5,291.5,2,1
2024-05-24 09:01:03,291.0,5,290.5,7,291.0,14,2
2024-05-24 09:01:05,291.0,1,290.5,7,291.0,13,1
2024-05-24 09:01:05,290.5,7,290.0,56,291.0,23,2
2024-05-24 09:01:05,290.5,1,290.0,56,290.5,3,1
2024-05-24 09:01:05,290.5,2,290.0,54,290.5,2,1
2024-05-24 09:01:05,291.0,3,290.0,54,290.5,2,1
2024-05-24 09:01:07,290.5,2,290.0,54,291.0,23,2
2024-05-24 09:01:08,290.5,1,290.0,74,290.5,1,1
2024-05-24 09:01:09,290.5,1,290.0,74,291.0,24,1
2024-05-24 09:01:09,291.0,4,290.5,3,291.0,20,1
2024-05-24 09:01:10,291.0,1,290.5,3,291.0,19,1
2024-05-24 09:01:10,291.0,1,290.5,3,291.0,18,1
2024-05-24 09:01:11,291.0,2,290.5,4,291.0,16,1
2024-05-24 09:01:11,291.0,15,290.5,6,291.0,16,1
2024-05-24 09:01:11,291.0,1,290.5,6,291.5,5,1
2024-05-24 09:01:11,291.5,1,290.5,6,291.5,5,1
2024-05-24 09:01:12,291.5,5,291.0,1,292.0,13,1
2024-05-24 09:01:13,291.0,1,291.0,4,292.0,13,2
2024-05-24 09:01:14,291.0,1,291.0,4,292.0,13,2
2024-05-24 09:01:14,291.5,1,291.0,4,291.5,1,1
2024-05-24 09:01:14,292.0,2,291.5,5,292.0,13,1
2024-05-24 09:01:14,291.5,1,291.5,4,292.0,11,2
2024-05-24 09:01:14,292.0,11,291.5,4,292.5,16,1
2024-05-24 09:01:14,291.5,2,291.5,2,292.5,16,2
2024-05-24 09:01:14,292.0,1,292.0,2,292.5,16,2
2024-05-24 09:01:15,292.0,1,291.5,1,292.5,16,2
2024-05-24 09:01:15,291.5,1,291.5,1,292.5,16,2
2024-05-24 09:01:18,291.5,2,291.0,4,291.5,8,2
2024-05-24 09:01:18,291.5,1,291.0,4,291.5,7,1
2024-05-24 09:01:18,291.5,1,291.0,5,291.5,6,1
2024-05-24 09:01:18,291.5,1,291.0,5,291.5,5,1
2024-05-24 09:01:19,291.5,5,291.0,5,292.5,16,1
2024-05-24 09:01:19,291.5,1,291.0,8,292.0,1,2
2024-05-24 09:01:21,291.5,1,291.0,7,291.5,1,2
2024-05-24 09:01:22,291.5,1,291.0,8,292.0,5,1
2024-05-24 09:01:22,291.5,1,291.0,8,292.0,6,1
2024-05-24 09:01:22,292.0,1,291.0,8,292.0,6,1
2024-05-24 09:01:24,292.0,2,291.5,3,292.0,5,1
2024-05-24 09:01:26,292.0,4,291.5,10,292.0,3,1
2024-05-24 09:01:26,291.5,1,291.5,9,292.0,3,2
2024-05-24 09:01:27,292.0,1,291.5,9,292.0,2,1
2024-05-24 09:01:29,292.0,1,291.5,10,292.0,2,1
2024-05-24 09:01:30,292.0,1,291.5,9,292.0,2,1
2024-05-24 09:01:31,292.0,1,291.5,14,292.0,1,1
2024-05-24 09:01:31,292.0,1,291.5,14,292.5,12,1
2024-05-24 09:01:31,292.5,9,291.5,14,292.5,12,1
2024-05-24 09:01:33,292.0,1,291.5,11,292.5,13,2
2024-05-24 09:01:33,291.5,4,291.5,11,292.5,13,2
2024-05-24 09:01:34,292.0,1,291.5,11,292.5,13,1
2024-05-24 09:01:34,292.0,1,291.5,11,292.5,13,2
2024-05-24 09:01:37,292.0,2,292.0,2,292.5,13,2
2024-05-24 09:01:37,292.0,1,292.0,1,292.5,13,2
2024-05-24 09:01:37,292.5,1,292.0,1,292.5,12,1
2024-05-24 09:01:38,292.0,1,292.0,2,292.5,12,2
2024-05-24 09:01:40,292.5,1,292.0,7,292.5,11,1
2024-05-24 09:01:40,292.5,11,292.0,7,293.0,21,1
2024-05-24 09:01:42,293.0,1,292.5,13,293.0,22,1
2024-05-24 09:01:42,293.0,1,292.5,13,293.0,21,1
2024-05-24 09:01:43,292.5,1,292.5,12,293.0,21,2
2024-05-24 09:01:44,292.5,1,292.5,12,293.0,21,2
2024-05-24 09:01:46,293.0,20,292.5,10,293.0,21,1
2024-05-24 09:01:46,293.0,1,292.5,10,293.5,35,1
2024-05-24 09:01:46,293.0,2,293.0,2,293.5,44,2
2024-05-24 09:01:47,292.5,1,292.5,13,293.5,47,2
2024-05-24 09:01:47,293.0,10,292.5,12,293.5,47,2
2024-05-24 09:01:47,293.0,2,292.5,12,293.0,2,1
2024-05-24 09:01:48,293.5,1,292.5,13,293.5,46,1
