ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type
2024-05-08 09:00:18,212.0,25,212.0,3,212.5,5,1
2024-05-08 09:00:19,212.0,3,211.5,10,212.5,5,2
2024-05-08 09:00:28,212.5,2,211.5,10,212.5,3,1
2024-05-08 09:00:28,212.5,2,212.0,2,212.5,1,1
2024-05-08 09:00:29,212.5,1,212.5,1,213.0,6,1
2024-05-08 09:00:32,212.5,1,212.0,2,213.0,6,2
2024-05-08 09:00:32,212.0,2,212.0,2,213.0,6,2
2024-05-08 09:00:35,213.0,1,212.0,3,213.0,6,1
2024-05-08 09:00:39,213.0,1,212.0,5,213.0,5,1
2024-05-08 09:00:41,212.5,1,212.0,5,213.0,5,2
2024-05-08 09:00:45,212.5,2,212.0,4,213.0,5,2
2024-05-08 09:00:46,212.5,4,212.0,4,212.5,2,1
2024-05-08 09:00:46,212.5,2,212.0,4,212.5,2,1
2024-05-08 09:00:53,212.5,1,212.0,4,212.5,1,2
2024-05-08 09:01:02,212.5,1,212.0,15,212.5,2,1
2024-05-08 09:01:15,212.5,2,212.0,19,212.5,1,1
2024-05-08 09:01:16,212.5,1,212.0,19,213.0,11,1
2024-05-08 09:01:16,212.5,1,212.0,20,212.5,1,1
2024-05-08 09:01:17,212.5,2,212.0,20,213.0,15,2
2024-05-08 09:01:23,212.5,1,212.5,3,213.0,11,2
2024-05-08 09:01:24,212.5,1,212.5,2,213.0,11,2
2024-05-08 09:01:26,213.0,1,212.5,2,213.0,10,1
2024-05-08 09:01:27,212.5,1,212.5,1,213.0,10,2
2024-05-08 09:01:27,212.5,1,212.0,23,213.0,10,2
2024-05-08 09:01:31,212.5,3,212.5,7,213.0,10,1
2024-05-08 09:01:35,212.5,2,212.5,11,213.0,9,2
2024-05-08 09:01:39,213.0,10,212.5,10,213.0,2,1
2024-05-08 09:01:39,213.0,2,212.5,10,213.0,2,1
2024-05-08 09:01:47,213.0,1,213.0,12,213.5,13,2
2024-05-08 09:01:48,213.0,1,213.0,9,213.5,13,2
2024-05-08 09:01:49,213.5,1,213.0,9,213.5,12,1
2024-05-08 09:01:58,213.5,1,213.0,10,213.5,11,1
