ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type
2024-05-09 09:00:11,230.5,196,230.5,4,231.0,20,2
2024-05-09 09:00:11,231.0,1,230.5,7,231.0,17,1
2024-05-09 09:00:11,230.5,1,230.5,6,231.0,17,2
2024-05-09 09:00:12,231.0,1,230.5,6,231.0,16,1
2024-05-09 09:00:12,231.0,5,230.5,6,231.0,11,1
2024-05-09 09:00:13,231.0,1,230.5,6,231.0,10,1
2024-05-09 09:00:13,231.0,1,230.5,6,231.0,9,1
2024-05-09 09:00:14,231.0,9,230.5,6,233.0,13,1
2024-05-09 09:00:14,232.0,4,230.5,6,233.0,13,1
2024-05-09 09:00:14,232.5,3,230.5,6,233.0,13,1
2024-05-09 09:00:14,233.0,14,230.5,6,233.0,13,1
2024-05-09 09:00:14,231.5,1,231.0,4,232.5,1,1
2024-05-09 09:00:16,232.5,2,231.5,10,233.5,20,1
2024-05-09 09:00:16,233.0,15,231.5,10,233.5,20,1
2024-05-09 09:00:16,232.0,1,232.0,7,233.0,7,2
2024-05-09 09:00:17,233.0,1,232.0,10,233.0,4,1
2024-05-09 09:00:19,233.0,1,232.0,10,233.0,1,1
2024-05-09 09:00:19,233.5,1,232.0,10,233.5,18,1
2024-05-09 09:00:21,233.5,1,233.0,8,233.5,17,1
2024-05-09 09:00:21,233.5,2,233.0,8,233.5,15,1
2024-05-09 09:00:22,233.5,1,233.0,8,233.5,14,1
2024-05-09 09:00:22,233.5,1,233.0,8,233.5,13,1
2024-05-09 09:00:22,233.5,1,233.0,8,233.5,12,1
2024-05-09 09:00:23,233.5,1,233.0,8,233.5,11,1
2024-05-09 09:00:23,233.5,1,233.0,8,233.5,10,1
2024-05-09 09:00:24,233.5,1,233.0,9,233.5,9,1
2024-05-09 09:00:24,233.5,1,233.0,9,233.5,8,1
2024-05-09 09:00:24,233.5,4,233.0,10,233.5,4,1
2024-05-09 09:00:25,233.5,1,233.0,10,233.5,3,1
2024-05-09 09:00:25,233.5,1,233.0,10,233.5,2,1
