ts,close,volume,bid_price,bid_volume,ask_price,ask_volume,tick_type
2024-05-13 09:00:10,230.0,135,229.5,6,230.0,42,1
2024-05-13 09:00:11,230.0,1,229.5,11,230.0,41,1
2024-05-13 09:00:11,230.0,2,229.5,11,230.0,42,1
2024-05-13 09:00:11,230.0,2,229.5,11,230.0,37,1
2024-05-13 09:00:11,230.0,2,229.5,11,230.0,35,1
2024-05-13 09:00:11,230.0,2,229.5,11,230.0,33,1
2024-05-13 09:00:11,230.0,4,229.5,13,230.0,29,1
2024-05-13 09:00:11,230.0,4,229.5,13,230.0,25,1
2024-05-13 09:00:11,230.0,25,229.5,13,230.5,22,1
2024-05-13 09:00:12,229.5,1,229.5,12,230.5,22,2
2024-05-13 09:00:13,230.5,1,229.5,12,230.5,21,1
2024-05-13 09:00:15,229.5,1,229.5,16,230.5,22,2
2024-05-13 09:00:16,230.5,1,229.5,15,230.5,21,1
2024-05-13 09:00:17,230.5,21,230.0,21,231.0,36,1
2024-05-13 09:00:19,231.0,1,230.0,20,231.0,35,1
2024-05-13 09:00:19,231.0,35,230.5,12,231.5,8,1
2024-05-13 09:00:19,231.5,2,231.0,25,231.5,6,1
2024-05-13 09:00:20,231.5,6,231.5,2,232.0,62,1
2024-05-13 09:00:20,232.0,1,231.5,8,232.0,61,1
2024-05-13 09:00:21,232.0,1,231.5,13,232.0,60,1
2024-05-13 09:00:21,231.5,1,231.5,12,232.0,60,2
2024-05-13 09:00:21,231.5,1,231.5,11,232.0,60,2
2024-05-13 09:00:22,231.5,1,231.5,11,232.0,60,2
2024-05-13 09:00:23,232.0,1,231.5,17,232.0,59,1
2024-05-13 09:00:23,232.0,2,231.5,18,232.0,57,1
2024-05-13 09:00:23,231.5,11,231.5,7,232.0,57,2
2024-05-13 09:00:24,231.5,1,231.0,13,232.0,57,2
2024-05-13 09:00:24,232.0,20,231.0,9,232.0,37,1
2024-05-13 09:00:24,232.0,1,231.5,2,232.0,36,1
2024-05-13 09:00:25,232.0,1,231.5,1,232.0,35,1
